Windler, Hilll and Stoltenberg;Poland;Łyse;43;9;Machining;IGES;0;602;634;513;37;Hardwood;Blasting;04.06.2019;11.08.2019;
Ratke and Sons;France;Arpajon;21;1;Machining;VRML/X3D;1;369;478;286;97;Carbon steel;Sanding;10.07.2019;15.11.2019;
Kulas, Krajcik and Heller;Poland;Mełgiew;37;4;Machining;VRML/X3D;1;553;486;539;50;Stainless steel;Chemical curing;02.07.2019;06.08.2019;
Bayer, Considine and Senger;Poland;Siedlce;50;1;Machining;STEP;0;500;624;278;90;Hardwood;Sanding;08.06.2019;15.09.2019;
Wisoky, Ernser and Braun;Poland;Szemud;12;8;Machining;OBJ;0;598;522;659;37;Nickel alloy;Blasting;09.07.2019;03.10.2018;
Smith, Huels and Morar;Poland;Góra Kalwaria;17;3;Machining;OBJ;0;272;523;207;91;Tungsten carbide;Welding;05.07.2019;10.12.2018;
Sanford-Green;Poland;Otyń;38;1;Machining;3DS;0;513;466;816;39;Chromium;Blasting;24.07.2019;06.04.2019;
Dicki-Jaskolski;Portugal;Quintãs;26;1;Machining;STL;1;551;584;606;100;Titanium;Turning;13.07.2019;31.10.2019;
Considine-Nader;France;Longjumeau;50;1;Machining;IGES;0;503;460;335;40;Titanium;Turning;26.07.2019;26.08.2019;
Waelchi-Upton;France;Noyal-sur-Vilaine;29;7;Machining;3DS;0;382;562;213;24;Nickel alloy;Polishing;28.07.2019;20.03.2019;
Sauer Group;Poland;Osięciny;46;2;Machining;COLLADA;1;587;412;474;21;Tungsten;Sanding;22.06.2019;15.10.2018;
Volkman-Tromp;France;Annonay;47;3;Machining;STEP;0;436;542;211;30;Tungsten;Turning;01.06.2019;06.07.2019;
Anderson, Nader and Block;France;Brive-la-Gaillarde;42;10;Machining;IGES;0;511;312;296;75;Iron;Milling;26.07.2019;21.09.2019;
Metz-Mueller;France;Gennevilliers;17;7;Machining;IGES;1;502;548;716;91;Alloy;Blasting;04.06.2019;13.09.2019;
Maggio Group;Poland;Łysomice;37;2;Machining;FBX;0;426;511;500;52;Carbon steel;Polishing;25.06.2019;14.12.2019;
Schmeler, Cremin and Leffler;Portugal;Bemposta;33;4;Machining;OBJ;0;465;615;380;35;Alloy;Milling;15.07.2019;02.07.2019;
Labadie-Krajcik;France;Poitiers;17;3;Machining;VRML/X3D;0;522;611;715;77;Chromium;Blasting;30.06.2019;05.10.2018;
Adams-Murazik;France;Carpiquet;44;6;Machining;COLLADA;1;707;435;394;58;Aluminium;Welding;29.06.2019;17.09.2019;
Grant, Bosco and Reichert;France;Hendaye;15;3;Machining;3DS;1;614;377;417;32;Hardwood;Turning;20.06.2019;30.03.2019;
Keeling LLC;Poland;Bojano;23;7;Machining;STEP;1;503;649;622;75;Hardwood;Sanding;22.07.2019;31.05.2019;
Parker-Beier;Portugal;Canha;11;4;Machining;OBJ;0;631;566;523;52;Nickel alloy;Turning;14.06.2019;08.08.2019;
Sawayn, Howell and Abshire;France;Valence;10;9;Machining;IGES;1;541;572;576;30;Carbon steel;Laser cutting;02.07.2019;14.12.2018;
Hettinger-Fadel;Portugal;Cruz;22;9;Machining;VRML/X3D;0;330;542;219;86;Hardwood;Chemical curing;29.06.2019;09.10.2018;
Feest-Quigley;Netherlands;Leidschendam;32;3;Machining;STL;1;641;411;753;65;Stainless steel;Polishing;05.07.2019;01.06.2019;
Schaden, Kautzer and Pouros;Poland;Ciechanowiec;43;4;Machining;FBX;0;450;549;363;92;Titanium;Drilling;22.07.2019;26.12.2018;
Quigley, Hessel and Daniel;Germany;Duisburg;32;4;Machining;STL;0;446;256;338;60;Tungsten;Welding;04.07.2019;17.08.2019;
Reichel Inc;France;Perpignan;50;7;Machining;OBJ;0;469;437;271;59;Aluminium;Laser cutting;19.07.2019;26.07.2019;
O'Conner, Halvorson and Veum;Austria;Altenberg bei Linz;43;9;Machining;VRML/X3D;1;547;387;454;85;Hardwood;Laser cutting;15.07.2019;13.02.2019;
Glover, Rolfson and Erdman;France;Ivry-sur-Seine;26;6;Machining;STL;1;453;481;344;92;Carbon steel;Sanding;03.07.2019;15.10.2019;
Leuschke, Reichel and Gutkowski;Portugal;Canhestros;19;6;Machining;COLLADA;1;563;589;603;63;Tungsten carbide;Laser cutting;13.06.2019;01.02.2019;
Dickens, Will and Balistreri;Portugal;Casal dos Bernardos;47;6;Machining;STEP;1;452;446;607;91;Hardwood;Rolling;20.06.2019;26.10.2018;
Fahey, Terry and Heaney;Netherlands;Arnhem;30;4;Machining;STL;1;443;557;522;77;Stainless steel;Polishing;21.07.2019;11.11.2018;
Lowe-Effertz;France;Avignon;20;9;Machining;3DS;0;385;690;562;51;Tungsten;Rolling;04.07.2019;03.02.2019;
Kuhlman and Sons;United Kingdom;Milton;20;8;Machining;IGES;0;407;534;356;88;Aluminium;Blasting;04.07.2019;10.08.2019;
Rohan Group;Portugal;Moses;13;3;Machining;FBX;0;722;413;500;99;Stainless steel;Polishing;16.07.2019;02.12.2018;
Mann and Sons;Austria;Salzburg;18;9;Machining;VRML/X3D;1;654;332;593;75;Aluminium;Polishing;20.06.2019;31.03.2019;
Abshire Group;Poland;Płońsk;22;3;Machining;OBJ;1;405;491;796;29;Alloy;Blasting;19.07.2019;28.08.2019;
Ruecker Inc;Poland;Chwaszczyno;41;9;Machining;STEP;0;469;458;407;84;Iron;Blasting;30.07.2019;26.11.2019;
Abernathy LLC;Portugal;Antes;40;9;Machining;3DS;0;502;377;-32;46;Tungsten;Blasting;28.07.2019;19.11.2018;
Mante-Bauch;France;Paris 06;41;8;Machining;STEP;0;494;409;762;96;Carbon steel;Welding;03.06.2019;15.10.2019;
Orn LLC;Poland;Przystajń;49;7;Machining;OBJ;0;482;689;477;85;Aluminium;Drilling;11.06.2019;27.07.2019;
Boyer Group;Portugal;Colos;31;8;Machining;3DS;1;420;339;368;39;Alloy;Sanding;22.06.2019;13.05.2019;
Dickens and Sons;France;Saint-Germain-en-Laye;41;6;Machining;VRML/X3D;1;338;481;713;66;Stainless steel;Rolling;07.07.2019;15.03.2019;
Dooley-Hyatt;United Kingdom;Denton;46;3;Machining;STEP;1;641;495;404;30;Stainless steel;Turning;21.07.2019;18.11.2019;
Lemke-Johns;Poland;Ciechanów;29;4;Machining;FBX;0;532;613;835;36;Iron;Milling;20.07.2019;26.05.2019;
Bernhard, Weber and Sauer;Portugal;Chavães;33;10;Machining;OBJ;0;577;249;652;39;Tungsten carbide;Welding;22.06.2019;18.09.2019;
Swift, Murray and Kunze;Switzerland;Thun;21;6;Machining;VRML/X3D;0;507;600;492;23;Alloy;Rolling;23.07.2019;29.12.2018;
VonRueden, Spinka and Lesch;Netherlands;Enschede;47;7;Machining;IGES;0;517;551;262;84;Carbon steel;Sanding;13.07.2019;01.11.2019;
Ferry-Buckridge;Poland;Łobez;50;1;Machining;STEP;0;445;325;341;68;Stainless steel;Sanding;11.07.2019;04.06.2019;
Goldner-Stoltenberg;France;Cergy-Pontoise;47;2;Machining;STEP;0;461;595;861;20;Nickel alloy;Milling;28.06.2019;10.09.2018;
Homenick, Kling and Roob;France;Saint-Gratien;20;6;Machining;3DS;0;661;372;623;28;Chromium;Turning;24.06.2019;29.01.2019;
Marvin Group;France;Dijon;33;10;Machining;IGES;0;415;648;670;26;Aluminium;Blasting;17.06.2019;23.07.2019;
Champlin LLC;France;Reims;33;1;Machining;IGES;1;582;528;369;57;Hardwood;Laser cutting;01.06.2019;12.01.2019;
White, Rutherford and Olson;Portugal;Arzila;15;4;Machining;3DS;0;374;504;429;55;Stainless steel;Rolling;09.06.2019;05.10.2019;
Gutkowski LLC;Poland;Krzykosy;39;8;Machining;IGES;0;654;675;340;34;Chromium;Sanding;01.06.2019;18.01.2019;
Schiller LLC;Poland;Borzęta;34;1;Machining;STEP;0;606;506;313;60;Nickel alloy;Polishing;13.07.2019;30.10.2018;
O'Connell, Ward and Waters;Portugal;Vilar do Pinheiro;30;10;Machining;OBJ;0;481;385;658;75;Stainless steel;Polishing;02.07.2019;11.09.2018;
Rice, Oberbrunner and Jacobs;France;Sannois;10;10;Machining;STL;1;680;520;241;55;Tungsten;Welding;09.06.2019;14.10.2019;
Fritsch-Lemke;France;Issoudun;14;10;Machining;3DS;1;583;596;701;80;Alloy;Rolling;13.07.2019;29.05.2019;
Schuster LLC;Portugal;São Paio de Gramaços;48;1;Machining;STL;1;352;535;560;63;Titanium;Milling;02.07.2019;28.04.2019;
Jones-Mayert;Portugal;Janas;16;9;Machining;OBJ;1;634;488;646;79;Tungsten;Milling;01.07.2019;04.01.2019;
Renner, Collins and Bayer;France;Épinal;16;10;Machining;OBJ;0;473;600;662;41;Titanium;Sanding;18.06.2019;05.06.2019;
Crooks-Spinka;France;Rumilly;30;4;Machining;STEP;0;711;568;715;30;Aluminium;Milling;25.07.2019;03.04.2019;
Balistreri-Crona;France;Besançon;41;9;Machining;COLLADA;0;536;647;683;60;Alloy;Blasting;19.06.2019;22.03.2019;
Parisian-Borer;France;Saint-Quentin-en-Yvelines;23;6;Machining;STL;0;421;321;273;39;Stainless steel;Polishing;23.06.2019;01.06.2019;
Waelchi, Hyatt and Marquardt;Poland;Barlinek;42;6;Machining;OBJ;1;511;543;355;97;Chromium;Turning;18.06.2019;18.08.2019;
Bauch-Donnelly;France;Perpignan;19;9;Machining;3DS;0;469;569;453;25;Stainless steel;Milling;08.06.2019;03.01.2019;
Legros Group;Netherlands;Breda;15;6;Machining;STEP;1;439;337;576;83;Hardwood;Chemical curing;27.06.2019;22.11.2018;
Turner, Nienow and Thiel;Germany;Mönchengladbach;14;10;Machining;STL;0;433;639;692;96;Tungsten carbide;Drilling;07.06.2019;05.02.2019;
Reichel, Kshlerin and Schimmel;Poland;Frampol;43;7;Machining;IGES;0;327;548;499;79;Aluminium;Laser cutting;23.07.2019;15.08.2019;
Eichmann-Abshire;Portugal;Sobrosa;18;2;Machining;FBX;0;515;564;362;98;Tungsten carbide;Milling;15.06.2019;16.08.2019;
Walker-Konopelski;Poland;Szczerców;22;7;Machining;STEP;1;341;697;565;34;Nickel alloy;Drilling;08.06.2019;14.10.2018;
Ullrich-Gutkowski;Poland;Rokietnica;34;3;Machining;IGES;1;333;475;588;40;Aluminium;Polishing;29.07.2019;23.04.2019;
Goldner-Muller;Germany;Berlin;42;6;Machining;STL;0;425;494;254;25;Nickel alloy;Rolling;29.07.2019;30.08.2019;
Nitzsche, Bogan and Wuckert;France;Nantes;11;7;Machining;STEP;1;419;498;292;91;Iron;Drilling;07.07.2019;05.09.2018;
Stamm-Lueilwitz;France;Paris 13;46;4;Machining;OBJ;0;556;502;548;63;Titanium;Sanding;24.06.2019;23.11.2018;
Lockman, Fritsch and Beer;Poland;Pieńsk;41;9;Machining;STL;0;532;266;684;84;Iron;Blasting;25.06.2019;25.01.2019;
Ward, Beahan and Ledner;Poland;Sośnicowice;46;4;Machining;IGES;0;517;480;577;24;Tungsten;Turning;28.07.2019;16.10.2019;
Marvin and Sons;Switzerland;Basel;49;4;Machining;STL;0;576;589;576;47;Nickel alloy;Drilling;28.07.2019;10.09.2019;
Hickle, Legros and Will;France;Lyon;31;2;Machining;COLLADA;0;528;400;723;32;Carbon steel;Polishing;30.07.2019;13.10.2018;
Walsh LLC;Germany;Berlin;47;5;Machining;OBJ;1;553;421;914;29;Stainless steel;Milling;07.07.2019;05.06.2019;
Kunze and Sons;Poland;Grojec;38;7;Machining;IGES;1;289;539;386;20;Carbon steel;Sanding;27.06.2019;22.05.2019;
Farrell-Skiles;France;Fresnes;22;6;Machining;FBX;1;567;412;395;97;Aluminium;Rolling;12.06.2019;28.01.2019;
Erdman and Sons;Poland;Łęki Szlacheckie;39;3;Machining;3DS;0;523;492;480;48;Tungsten;Welding;14.06.2019;30.09.2019;
Tillman, Roberts and Yundt;Portugal;Real;48;7;Machining;STEP;1;396;526;315;32;Tungsten carbide;Laser cutting;21.06.2019;30.03.2019;
Harber and Sons;Poland;Krasiczyn;37;9;Machining;FBX;0;351;654;739;75;Titanium;Sanding;08.07.2019;09.10.2019;
Bayer, Braun and Klein;Poland;Żarki;45;1;Machining;STL;1;631;401;329;82;Nickel alloy;Chemical curing;04.06.2019;29.05.2019;
Heidenreich, Larson and Bernhard;Italy;Messina;48;1;Machining;COLLADA;0;530;516;229;77;Stainless steel;Turning;29.07.2019;07.11.2019;
Mertz and Sons;Poland;Polańczyk;36;3;Machining;IGES;0;533;298;349;29;Carbon steel;Sanding;13.07.2019;29.09.2018;
McKenzie, Bashirian and Rice;Portugal;Navais;35;4;Machining;COLLADA;0;322;452;439;40;Tungsten;Milling;26.06.2019;28.04.2019;
Kozey, Raynor and Thiel;Poland;Świętajno;33;3;Machining;3DS;0;449;392;471;86;Nickel alloy;Turning;20.07.2019;15.06.2019;
Kunze-Yost;France;Montpellier;11;4;Machining;OBJ;1;502;380;468;54;Carbon steel;Blasting;12.06.2019;10.04.2019;
Little Group;Portugal;Seroa;48;8;Machining;FBX;0;330;503;376;44;Alloy;Welding;16.07.2019;09.10.2019;
Streich LLC;France;Nantes;47;3;Machining;COLLADA;0;307;617;635;61;Aluminium;Rolling;21.06.2019;25.09.2018;
Franecki-King;France;Paris 17;38;6;Machining;STL;0;518;495;567;22;Chromium;Polishing;25.06.2019;12.07.2019;
Auer and Sons;Portugal;Vila Nova de Santo André;15;5;Machining;VRML/X3D;1;598;490;844;62;Aluminium;Polishing;17.07.2019;23.11.2018;
Collins, O'Connell and Dicki;Poland;Otwock;22;9;Machining;OBJ;1;473;469;943;34;Tungsten carbide;Sanding;28.06.2019;04.05.2019;
Sawayn, Hand and Bahringer;Portugal;Santa Catarina;18;9;Machining;FBX;0;499;617;687;86;Tungsten;Milling;20.07.2019;06.09.2018;
Yost, Osinski and Nikolaus;Germany;Nürnberg;21;1;Machining;3DS;0;585;444;523;99;Carbon steel;Turning;16.06.2019;13.12.2019;
Bauch Inc;France;Noisy-le-Grand;24;6;Machining;STEP;0;347;316;470;68;Aluminium;Welding;23.06.2019;12.02.2019;
Gleichner-Waters;Portugal;Loures;16;1;Machining;OBJ;1;494;477;281;83;Titanium;Milling;10.06.2019;03.02.2019;
Marks Group;Poland;Żabieniec;26;2;Machining;FBX;0;295;348;229;60;Aluminium;Sanding;20.06.2019;22.06.2019;
Bayer Inc;Portugal;São Martinho do Campo;35;9;Machining;IGES;0;552;465;535;96;Alloy;Chemical curing;29.07.2019;11.09.2018;
Friesen Inc;Poland;Krosno;21;6;Machining;3DS;0;505;516;823;83;Tungsten;Milling;28.07.2019;08.12.2018;
Kozey, Kerluke and Fisher;France;Tours;44;4;Machining;STL;1;448;628;269;43;Aluminium;Drilling;02.06.2019;28.09.2018;
Huels Inc;Belgium;Gent;12;10;Machining;COLLADA;1;360;534;550;50;Alloy;Milling;01.07.2019;03.11.2019;
Batz-Hickle;Poland;Husów;35;8;Machining;STL;1;491;593;779;75;Stainless steel;Polishing;07.07.2019;15.08.2019;
Kuhn and Sons;France;Bordeaux;13;5;Machining;IGES;1;340;327;279;60;Iron;Polishing;10.06.2019;16.09.2018;
McGlynn, Berge and Braun;France;Hayange;22;3;Machining;OBJ;1;353;652;336;33;Tungsten;Blasting;19.06.2019;06.11.2019;
Mohr-Jacobi;France;Cestas;21;4;Machining;VRML/X3D;0;638;510;892;40;Carbon steel;Rolling;06.07.2019;16.03.2019;
Cremin and Sons;Poland;Wydminy;38;4;Machining;STEP;0;452;402;386;63;Iron;Blasting;28.07.2019;25.11.2018;
Steuber Group;Poland;Grzmiąca;43;10;Machining;VRML/X3D;0;647;556;447;20;Tungsten carbide;Laser cutting;09.07.2019;27.10.2019;
Roob Inc;France;Épinal;28;5;Machining;STL;0;505;605;449;44;Chromium;Chemical curing;07.06.2019;16.07.2019;
Lehner-Kuhlman;Netherlands;Venlo;28;4;Machining;STEP;0;744;447;794;93;Alloy;Drilling;08.07.2019;27.12.2018;
Padberg and Sons;Portugal;Bairro;41;10;Machining;STL;0;447;477;378;53;Carbon steel;Laser cutting;21.07.2019;13.09.2018;
Beer-Crooks;Portugal;Grijó;18;6;Machining;STL;1;819;478;771;87;Tungsten;Rolling;14.07.2019;01.11.2019;
Lockman, Goodwin and Wisoky;Portugal;Cete;29;4;Machining;COLLADA;1;499;516;396;55;Tungsten;Drilling;22.07.2019;03.09.2019;
Bartoletti and Sons;Poland;Szczerców;38;8;Machining;OBJ;0;627;366;370;97;Stainless steel;Blasting;01.07.2019;05.12.2019;
Beer and Sons;Poland;Golina;15;1;Machining;STEP;0;505;460;515;60;Tungsten carbide;Polishing;11.07.2019;23.10.2019;
Wisozk, Nicolas and Hane;Poland;Koronowo;33;4;Machining;OBJ;1;405;388;396;24;Nickel alloy;Laser cutting;25.07.2019;11.12.2019;
Kling, Little and Collins;Portugal;Casal;37;4;Machining;STL;0;251;533;335;36;Carbon steel;Sanding;30.06.2019;12.12.2018;
Effertz LLC;Germany;Halle;34;2;Machining;VRML/X3D;1;324;492;178;46;Carbon steel;Welding;28.06.2019;10.11.2018;
Ziemann-Yundt;Poland;Brzeźnica;12;9;Machining;COLLADA;0;529;510;537;51;Hardwood;Turning;03.07.2019;21.10.2018;
Corwin, Mann and Larkin;Poland;Wilamowice;30;10;Machining;OBJ;0;508;454;439;71;Alloy;Welding;17.06.2019;19.09.2018;
Nolan LLC;France;Sainte-Geneviève-des-Bois;44;7;Machining;FBX;0;519;456;452;72;Alloy;Drilling;24.07.2019;06.09.2018;
Heaney and Sons;France;Nice;11;8;Machining;STEP;1;545;374;398;59;Carbon steel;Blasting;21.07.2019;29.09.2019;
Rosenbaum, Hintz and Stehr;Portugal;Vermoim;24;2;Machining;COLLADA;0;611;541;307;44;Nickel alloy;Drilling;23.06.2019;21.07.2019;
Bechtelar, Green and Simonis;Portugal;Mouriscas;49;4;Machining;COLLADA;1;478;499;286;57;Tungsten;Chemical curing;28.06.2019;30.12.2018;
Wunsch-Bradtke;United Kingdom;Sheffield;48;5;Machining;FBX;0;574;626;150;96;Titanium;Blasting;12.07.2019;01.02.2019;
Aufderhar Group;France;Marseille;50;7;Machining;COLLADA;1;390;730;105;96;Hardwood;Welding;27.06.2019;04.09.2018;
Bogisich LLC;Portugal;Santa Marta de Penaguião;10;4;Machining;STEP;0;549;527;913;83;Iron;Polishing;27.07.2019;10.01.2019;
Wunsch-Gleichner;Portugal;Alvide;13;3;Machining;OBJ;1;559;142;296;34;Stainless steel;Drilling;29.06.2019;25.02.2019;
Hirthe and Sons;Poland;Zakroczym;38;7;Machining;VRML/X3D;1;657;424;660;93;Stainless steel;Rolling;14.06.2019;01.07.2019;
Rowe Group;Portugal;Quinta;19;7;Machining;STEP;1;452;550;339;69;Tungsten carbide;Blasting;24.06.2019;04.02.2019;
Simonis, Heidenreich and Raynor;Poland;Ropa;22;8;Machining;VRML/X3D;1;516;462;203;70;Stainless steel;Rolling;12.07.2019;27.05.2019;
Greenfelder Inc;Poland;Trzcianka;25;7;Machining;STL;0;495;566;534;53;Tungsten;Drilling;26.06.2019;17.12.2018;
Weissnat LLC;France;Blagnac;47;9;Machining;VRML/X3D;0;690;397;405;50;Nickel alloy;Chemical curing;23.07.2019;21.12.2018;
Mosciski-Herzog;Portugal;Montemor-o-Velho;38;8;Machining;IGES;1;367;471;441;74;Hardwood;Welding;26.07.2019;01.10.2018;
Murazik, Nicolas and Walker;France;Aubenas;10;6;Machining;STEP;1;577;388;498;89;Titanium;Sanding;25.07.2019;01.06.2019;
Torp, Leuschke and Feest;Poland;Oborniki Śląskie;30;9;Machining;STEP;1;405;549;398;32;Tungsten carbide;Polishing;17.07.2019;05.09.2018;
Bauch-Fahey;France;Bagnolet;43;3;Machining;STL;1;546;553;534;63;Chromium;Welding;01.06.2019;21.12.2018;
Hansen-Kertzmann;Portugal;Lentisqueira;44;9;Machining;IGES;0;449;333;789;81;Nickel alloy;Blasting;01.07.2019;13.10.2019;
Kunze Inc;Netherlands;Maastricht;32;6;Machining;3DS;1;607;379;782;63;Iron;Blasting;11.06.2019;23.11.2018;
Hills, Aufderhar and Harber;Spain;Albacete;20;6;Machining;FBX;0;577;622;453;74;Tungsten carbide;Drilling;10.07.2019;08.04.2019;
Bechtelar-Rath;Portugal;Agrela;25;4;Machining;STEP;1;444;536;447;79;Iron;Welding;29.06.2019;04.10.2018;
Schaden, Stamm and Powlowski;Portugal;Vila Chã;15;4;Machining;3DS;1;454;378;490;73;Chromium;Rolling;02.07.2019;27.11.2018;
Gleichner and Sons;France;Paris 01;47;10;Machining;STEP;1;569;441;468;72;Carbon steel;Drilling;23.07.2019;01.03.2019;
Weissnat and Sons;Portugal;Cachadinha;32;10;Machining;STEP;1;265;549;119;57;Aluminium;Turning;29.06.2019;15.02.2019;
Wehner, Toy and Haley;United Kingdom;Edinburgh;36;6;Machining;STEP;1;736;603;153;99;Carbon steel;Polishing;04.07.2019;28.11.2019;
Pfeffer-Treutel;Poland;Ryglice;10;5;Machining;VRML/X3D;0;454;439;568;43;Carbon steel;Milling;04.06.2019;07.09.2018;
Wiegand, Maggio and Bednar;Poland;Opatowiec;33;7;Machining;FBX;0;593;591;395;36;Tungsten;Sanding;19.07.2019;24.07.2019;
Deckow, Kling and Gottlieb;Poland;Drawsko Pomorskie;40;5;Machining;STEP;0;492;487;373;77;Tungsten carbide;Milling;04.06.2019;13.10.2019;
Hessel-Waelchi;Poland;Barlinek;24;4;Machining;STL;0;520;470;573;100;Stainless steel;Welding;29.07.2019;01.12.2019;
Hilll Group;Poland;Karpacz;28;1;Machining;STL;1;432;621;387;86;Iron;Welding;12.07.2019;06.07.2019;
Schaden, Rippin and Frami;Portugal;Roriz;31;9;Machining;FBX;0;807;591;718;23;Aluminium;Laser cutting;30.07.2019;08.06.2019;
Williamson, Welch and Shanahan;Poland;Krzanowice;48;10;Machining;COLLADA;1;579;487;565;74;Titanium;Turning;14.07.2019;13.11.2019;
Jaskolski, Stokes and Hagenes;Poland;Nowe;40;4;Machining;IGES;1;525;606;577;46;Nickel alloy;Drilling;10.06.2019;16.09.2018;
Kerluke, Hoeger and Langworth;Portugal;Chaínça;17;2;Machining;STEP;1;384;453;449;98;Chromium;Turning;26.06.2019;29.09.2019;
Gibson Inc;Portugal;Carapelhos;34;7;Machining;VRML/X3D;1;525;296;107;31;Alloy;Polishing;19.06.2019;07.10.2019;
McDermott-Glover;Germany;Köln;22;2;Machining;STEP;1;689;620;101;36;Stainless steel;Chemical curing;24.06.2019;07.02.2019;
Hessel, O'Kon and Fadel;United Kingdom;Dean;43;1;Machining;VRML/X3D;1;600;297;478;48;Titanium;Polishing;22.07.2019;28.08.2019;
Gleason-Quitzon;Poland;Myślenice;11;8;Machining;FBX;0;599;626;431;75;Chromium;Blasting;24.06.2019;20.07.2019;
Paucek, Monahan and Stokes;Portugal;Leitões;31;5;Machining;3DS;0;466;554;251;51;Stainless steel;Welding;26.07.2019;07.12.2019;
Grant Inc;Poland;Jabłonowo Pomorskie;12;1;Machining;IGES;0;474;354;685;34;Tungsten;Laser cutting;17.07.2019;17.01.2019;
Dooley-Orn;France;Besançon;35;5;Machining;STL;0;435;664;611;55;Iron;Turning;18.06.2019;08.05.2019;
Romaguera, Feest and Gusikowski;Portugal;Roriz;30;4;Machining;OBJ;1;356;670;624;80;Hardwood;Blasting;23.07.2019;02.05.2019;
Leuschke-Green;Poland;Żarów;31;8;Machining;OBJ;1;669;628;711;92;Iron;Drilling;23.07.2019;01.11.2018;
Berge-Ruecker;Poland;Kamieniec Wrocławski;40;4;Machining;FBX;0;359;622;661;58;Tungsten carbide;Laser cutting;13.06.2019;21.02.2019;
Beier-Mante;Portugal;Granja do Tedo;13;6;Machining;VRML/X3D;0;654;505;423;81;Iron;Laser cutting;07.06.2019;05.05.2019;
Fisher, Kris and Murphy;Portugal;Fonte da Aldeia;42;5;Machining;IGES;0;199;531;577;100;Carbon steel;Turning;07.07.2019;02.11.2018;
Bailey, Streich and Keeling;Poland;Trzcińsko Zdrój;12;2;Machining;STL;1;593;652;278;49;Nickel alloy;Welding;19.06.2019;04.11.2019;
Gaylord-Collier;Portugal;Albarraque;30;3;Machining;IGES;0;531;450;495;55;Titanium;Laser cutting;09.07.2019;23.10.2018;
Quigley Group;Poland;Kępie Żaleszańskie;18;9;Machining;FBX;0;388;431;424;76;Alloy;Chemical curing;30.07.2019;19.09.2018;
Von, Goldner and Fritsch;Germany;Magdeburg;38;3;Machining;STL;0;357;456;561;85;Alloy;Laser cutting;20.07.2019;21.05.2019;
Johnston, Kris and Heaney;Poland;Skorogoszcz;29;3;Machining;STEP;1;702;610;761;79;Chromium;Blasting;09.06.2019;13.04.2019;
Langworth, Rath and Jacobs;Poland;Krzepice;25;8;Machining;OBJ;1;432;540;478;27;Stainless steel;Rolling;24.07.2019;11.11.2019;
Stiedemann, Parker and Shanahan;Poland;Siemianowice Śląskie;24;3;Machining;FBX;1;659;490;840;46;Alloy;Drilling;27.07.2019;03.04.2019;
Heathcote-Feeney;Poland;Golina;15;8;Machining;OBJ;0;404;422;147;54;Tungsten;Laser cutting;28.06.2019;04.06.2019;
Witting Inc;Netherlands;Groningen;12;2;Machining;FBX;0;221;245;567;21;Stainless steel;Drilling;19.06.2019;12.11.2018;
Waters-Kunze;Portugal;Santana;43;10;Machining;IGES;0;510;450;282;80;Carbon steel;Drilling;17.06.2019;03.04.2019;
Kovacek, Glover and Kutch;France;Saint-Ouen;33;1;Machining;STL;1;348;482;210;81;Nickel alloy;Turning;23.07.2019;15.03.2019;
Daniel-Weber;France;Agen;26;10;Machining;IGES;1;374;439;268;74;Aluminium;Blasting;27.07.2019;08.09.2019;
Gleichner-Auer;Portugal;Porto Martins;12;1;Machining;IGES;1;372;600;799;91;Carbon steel;Milling;13.06.2019;02.07.2019;
Will-Blanda;Poland;Pniewy;30;6;Machining;STEP;0;466;550;642;67;Tungsten carbide;Polishing;05.06.2019;21.09.2018;
McLaughlin, Ullrich and Becker;France;Challans;36;4;Machining;STEP;0;485;387;383;60;Tungsten;Blasting;11.07.2019;12.06.2019;
Goodwin LLC;France;Nantes;17;5;Machining;STL;1;600;483;508;82;Alloy;Blasting;27.06.2019;10.01.2019;
Turcotte, Orn and Champlin;France;Granville;16;1;Machining;3DS;0;452;514;616;100;Carbon steel;Turning;02.07.2019;25.12.2018;
Turner-Kautzer;France;Caen;42;3;Machining;OBJ;1;404;451;456;22;Stainless steel;Polishing;09.06.2019;01.04.2019;
Hodkiewicz, Conroy and Zemlak;Poland;Dzikowiec;34;2;Machining;3DS;0;443;418;629;56;Chromium;Milling;18.07.2019;16.01.2019;
Dibbert, Daugherty and Parisian;Portugal;Santa Maria do Souto;15;1;Machining;OBJ;0;507;412;551;79;Hardwood;Drilling;07.06.2019;02.04.2019;
Brekke, Cummerata and Padberg;Poland;Główczyce;17;4;Machining;VRML/X3D;0;687;419;419;72;Chromium;Laser cutting;16.07.2019;29.03.2019;
Johnston Group;France;Melun;43;6;Machining;OBJ;0;298;395;370;84;Aluminium;Blasting;05.07.2019;20.07.2019;
Moen-O'Kon;Portugal;Além;35;5;Machining;STEP;0;464;596;732;100;Chromium;Sanding;24.07.2019;20.10.2018;
Goyette, Kohler and Lesch;France;Besançon;33;1;Machining;IGES;1;529;529;846;99;Tungsten carbide;Milling;07.07.2019;25.02.2019;
Conn, Gottlieb and Goldner;France;Lannion;33;5;Machining;COLLADA;0;402;488;215;98;Aluminium;Laser cutting;11.07.2019;19.12.2018;
Krajcik LLC;Portugal;Casais Baleal;45;6;Machining;IGES;1;352;557;491;64;Stainless steel;Milling;11.06.2019;15.09.2019;
Upton LLC;Netherlands;Alkmaar;43;5;Machining;3DS;1;372;486;29;74;Chromium;Blasting;16.06.2019;25.04.2019;
